wrds_filing_id,issuer_id,issuer_name,issuer_trading_symbol,issuer_sic,filing_date,acceptance_date,publication_date,document_10b5one_flag,reporting_owner_id,reporting_owner_name,is_director,is_officer,officer_title,is_other,other_text,is_ten_percent_owner,trans_date,trans_acquired_disposed_code,trans_code,trans_price_per_share,trans_shares,direct_or_indirect_ownership,equity_swap_involved,trans_form_type,shares_owned_following_trans,value_owned_following_trans,transaction_10b5one_flag
0001125345-23-000111,0001125345,MACROGENICS INC,MGNX,2834,2023-09-01,2023-09-01,2023-09-01,0,0001211840,HURWITZ EDWARD,1,0,,0,,0,2023-08-30,A,P,5,15000,D,0,4,33074,,0
0001125376-23-000167,0001125376,"ENSIGN GROUP, INC",ENSG,8051,2023-09-01,2023-09-01,2023-09-01,1,0001778500,BURTON SPENCER,0,1,President and COO,0,,0,2023-08-30,D,S,100,2513,D,0,4,50209,,1
0001125376-23-000167,0001125376,"ENSIGN GROUP, INC",ENSG,8051,2023-09-01,2023-09-01,2023-09-01,1,0001778500,BURTON SPENCER,0,1,President and COO,0,,0,2023-08-31,D,G,0,2457,D,0,4,47752,,1
0001127602-23-023501,0000820313,AMPHENOL CORP /DE/,APH,3678,2023-09-01,2023-09-01,2023-09-01,0,0001662764,GAVELLE JEAN-LUC,0,1,"President, ISS Division",0,,0,2023-08-31,A,M,44,50000,D,0,4,50000,,
0001127602-23-023501,0000820313,AMPHENOL CORP /DE/,APH,3678,2023-09-01,2023-09-01,2023-09-01,0,0001662764,GAVELLE JEAN-LUC,0,1,"President, ISS Division",0,,0,2023-08-31,D,S,88,50000,D,0,4,0,,0
0001127602-23-023501,0000820313,AMPHENOL CORP /DE/,APH,3678,2023-09-01,2023-09-01,2023-09-01,0,0001662764,GAVELLE JEAN-LUC,0,1,"President, ISS Division",0,,0,2023-08-31,A,M,45,47600,D,0,4,47600,,
0001127602-23-023501,0000820313,AMPHENOL CORP /DE/,APH,3678,2023-09-01,2023-09-01,2023-09-01,0,0001662764,GAVELLE JEAN-LUC,0,1,"President, ISS Division",0,,0,2023-08-31,D,S,88,47600,D,0,4,0,,0
0001127602-23-023501,0000820313,AMPHENOL CORP /DE/,APH,3678,2023-09-01,2023-09-01,2023-09-01,0,0001662764,GAVELLE JEAN-LUC,0,1,"President, ISS Division",0,,0,2023-08-31,A,M,67,53200,D,0,4,53200,,
0001127602-23-023501,0000820313,AMPHENOL CORP /DE/,APH,3678,2023-09-01,2023-09-01,2023-09-01,0,0001662764,GAVELLE JEAN-LUC,0,1,"President, ISS Division",0,,0,2023-08-31,D,S,88,53200,D,0,4,0,,0
0001127602-23-023501,0000820313,AMPHENOL CORP /DE/,APH,3678,2023-09-01,2023-09-01,2023-09-01,0,0001662764,GAVELLE JEAN-LUC,0,1,"President, ISS Division",0,,0,2023-08-31,A,M,87,25386,D,0,4,25386,,
0001127602-23-023501,0000820313,AMPHENOL CORP /DE/,APH,3678,2023-09-01,2023-09-01,2023-09-01,0,0001662764,GAVELLE JEAN-LUC,0,1,"President, ISS Division",0,,0,2023-08-31,D,S,88,25386,D,0,4,0,,0
0001127602-23-023506,0001049502,MKS INSTRUMENTS INC,MKSI,3823,2023-09-01,2023-09-01,2023-09-01,1,0001256715,COLELLA GERARD G,1,0,,0,,0,2023-08-31,D,S,100,10000,I,0,4,88017,,0
0001127602-23-023506,0001049502,MKS INSTRUMENTS INC,MKSI,3823,2023-09-01,2023-09-01,2023-09-01,1,0001256715,COLELLA GERARD G,1,0,,0,,0,2023-08-31,D,S,100,10000,I,0,4,88017,,1
0001127602-23-023506,0001049502,MKS INSTRUMENTS INC,MKSI,3823,2023-09-01,2023-09-01,2023-09-01,1,0001256715,COLELLA GERARD G,1,0,,0,,0,,,,,,D,0,,4116,,
0001127602-23-023526,0000073309,NUCOR CORP,NUE,3312,2023-09-01,2023-09-01,2023-09-01,,0001515709,GANGESTAD NICHOLAS C,1,0,,0,,0,,,,,,D,0,,0,,
0001127602-23-023539,0000080661,PROGRESSIVE CORP/OH/,PGR,6331,2023-09-01,2023-09-01,2023-09-01,0,0001496583,SNYDER BARBARA R,1,0,,0,,0,2023-08-30,D,S,133,21731,D,0,4,6610,,0
0001127602-23-023550,0000833444,JOHNSON CONTROLS INTERNATIONAL PLC,JCI,3585,2023-09-01,2023-09-01,2023-09-01,0,0001618669,LEONETTI OLIVIER,0,1,EVP and CFO,0,,0,2023-08-31,D,F,59,18720,D,0,4,83421,,
0001127602-23-023553,0000101382,UMB FINANCIAL CORP,UMBF,6021,2023-09-01,2023-09-01,2023-09-01,0,0001229109,KEMPER J MARINER,1,1,Chairman and CEO,0,,0,,,,,,D,0,,236398,,
0001127602-23-023553,0000101382,UMB FINANCIAL CORP,UMBF,6021,2023-09-01,2023-09-01,2023-09-01,0,0001229109,KEMPER J MARINER,1,1,Chairman and CEO,0,,0,,,,,,I,0,,1000,,
0001127602-23-023553,0000101382,UMB FINANCIAL CORP,UMBF,6021,2023-09-01,2023-09-01,2023-09-01,0,0001229109,KEMPER J MARINER,1,1,Chairman and CEO,0,,0,,,,,,I,0,,2133,,
0001127602-23-023553,0000101382,UMB FINANCIAL CORP,UMBF,6021,2023-09-01,2023-09-01,2023-09-01,0,0001229109,KEMPER J MARINER,1,1,Chairman and CEO,0,,0,,,,,,I,0,,1000,,
0001127602-23-023553,0000101382,UMB FINANCIAL CORP,UMBF,6021,2023-09-01,2023-09-01,2023-09-01,0,0001229109,KEMPER J MARINER,1,1,Chairman and CEO,0,,0,,,,,,I,0,,29960,,
0001127602-23-023553,0000101382,UMB FINANCIAL CORP,UMBF,6021,2023-09-01,2023-09-01,2023-09-01,0,0001229109,KEMPER J MARINER,1,1,Chairman and CEO,0,,0,,,,,,I,0,,12558,,
0001127602-23-023553,0000101382,UMB FINANCIAL CORP,UMBF,6021,2023-09-01,2023-09-01,2023-09-01,0,0001229109,KEMPER J MARINER,1,1,Chairman and CEO,0,,0,,,,,,I,0,,290397,,
0001127602-23-023553,0000101382,UMB FINANCIAL CORP,UMBF,6021,2023-09-01,2023-09-01,2023-09-01,0,0001229109,KEMPER J MARINER,1,1,Chairman and CEO,0,,0,,,,,,I,0,,395989,,
0001127602-23-023553,0000101382,UMB FINANCIAL CORP,UMBF,6021,2023-09-01,2023-09-01,2023-09-01,0,0001229109,KEMPER J MARINER,1,1,Chairman and CEO,0,,0,2023-08-31,D,S,63,100,I,0,4,1873788,,
0001127602-23-023553,0000101382,UMB FINANCIAL CORP,UMBF,6021,2023-09-01,2023-09-01,2023-09-01,0,0001229109,KEMPER J MARINER,1,1,Chairman and CEO,0,,0,2023-08-31,D,S,63,100,I,0,4,1873688,,
0001127602-23-023553,0000101382,UMB FINANCIAL CORP,UMBF,6021,2023-09-01,2023-09-01,2023-09-01,0,0001229109,KEMPER J MARINER,1,1,Chairman and CEO,0,,0,2023-08-31,D,S,63,100,I,0,4,1873588,,
0001127602-23-023553,0000101382,UMB FINANCIAL CORP,UMBF,6021,2023-09-01,2023-09-01,2023-09-01,0,0001229109,KEMPER J MARINER,1,1,Chairman and CEO,0,,0,2023-08-31,D,S,63,100,I,0,4,1873488,,
0001127602-23-023553,0000101382,UMB FINANCIAL CORP,UMBF,6021,2023-09-01,2023-09-01,2023-09-01,0,0001229109,KEMPER J MARINER,1,1,Chairman and CEO,0,,0,2023-08-31,D,S,63,400,I,0,4,1873088,,
0001127602-23-023553,0000101382,UMB FINANCIAL CORP,UMBF,6021,2023-09-01,2023-09-01,2023-09-01,0,0001229109,KEMPER J MARINER,1,1,Chairman and CEO,0,,0,2023-08-31,D,S,63,497,I,0,4,1872591,,
0001127602-23-023553,0000101382,UMB FINANCIAL CORP,UMBF,6021,2023-09-01,2023-09-01,2023-09-01,0,0001229109,KEMPER J MARINER,1,1,Chairman and CEO,0,,0,2023-08-31,D,S,63,100,I,0,4,1872491,,
0001127602-23-023553,0000101382,UMB FINANCIAL CORP,UMBF,6021,2023-09-01,2023-09-01,2023-09-01,0,0001229109,KEMPER J MARINER,1,1,Chairman and CEO,0,,0,2023-08-31,D,S,63,300,I,0,4,1872191,,
0001127602-23-023553,0000101382,UMB FINANCIAL CORP,UMBF,6021,2023-09-01,2023-09-01,2023-09-01,0,0001229109,KEMPER J MARINER,1,1,Chairman and CEO,0,,0,2023-08-31,D,S,63,103,I,0,4,1872088,,
0001127602-23-023553,0000101382,UMB FINANCIAL CORP,UMBF,6021,2023-09-01,2023-09-01,2023-09-01,0,0001229109,KEMPER J MARINER,1,1,Chairman and CEO,0,,0,2023-08-31,D,S,63,100,I,0,4,1871988,,
0001127602-23-023553,0000101382,UMB FINANCIAL CORP,UMBF,6021,2023-09-01,2023-09-01,2023-09-01,0,0001229109,KEMPER J MARINER,1,1,Chairman and CEO,0,,0,2023-08-31,D,S,63,100,I,0,4,1871888,,
0001127602-23-023553,0000101382,UMB FINANCIAL CORP,UMBF,6021,2023-09-01,2023-09-01,2023-09-01,0,0001229109,KEMPER J MARINER,1,1,Chairman and CEO,0,,0,2023-08-31,D,S,63,100,I,0,4,1871788,,
0001127602-23-023553,0000101382,UMB FINANCIAL CORP,UMBF,6021,2023-09-01,2023-09-01,2023-09-01,0,0001229109,KEMPER J MARINER,1,1,Chairman and CEO,0,,0,2023-08-31,D,S,63,100,I,0,4,1871688,,
0001127602-23-023553,0000101382,UMB FINANCIAL CORP,UMBF,6021,2023-09-01,2023-09-01,2023-09-01,0,0001229109,KEMPER J MARINER,1,1,Chairman and CEO,0,,0,2023-08-31,D,S,63,100,I,0,4,1871588,,
0001127602-23-023553,0000101382,UMB FINANCIAL CORP,UMBF,6021,2023-09-01,2023-09-01,2023-09-01,0,0001229109,KEMPER J MARINER,1,1,Chairman and CEO,0,,0,2023-08-31,D,S,63,100,I,0,4,1871488,,
0001127602-23-023553,0000101382,UMB FINANCIAL CORP,UMBF,6021,2023-09-01,2023-09-01,2023-09-01,0,0001229109,KEMPER J MARINER,1,1,Chairman and CEO,0,,0,2023-08-31,D,S,63,100,I,0,4,1871388,,
0001127602-23-023553,0000101382,UMB FINANCIAL CORP,UMBF,6021,2023-09-01,2023-09-01,2023-09-01,0,0001229109,KEMPER J MARINER,1,1,Chairman and CEO,0,,0,2023-08-31,D,S,63,100,I,0,4,1871288,,
0001127602-23-023553,0000101382,UMB FINANCIAL CORP,UMBF,6021,2023-09-01,2023-09-01,2023-09-01,0,0001229109,KEMPER J MARINER,1,1,Chairman and CEO,0,,0,2023-08-31,D,S,63,100,I,0,4,1871188,,
0001127602-23-023553,0000101382,UMB FINANCIAL CORP,UMBF,6021,2023-09-01,2023-09-01,2023-09-01,0,0001229109,KEMPER J MARINER,1,1,Chairman and CEO,0,,0,2023-08-31,D,S,63,100,I,0,4,1871088,,
0001127602-23-023553,0000101382,UMB FINANCIAL CORP,UMBF,6021,2023-09-01,2023-09-01,2023-09-01,0,0001229109,KEMPER J MARINER,1,1,Chairman and CEO,0,,0,2023-08-31,D,S,63,300,I,0,4,1870788,,
0001127602-23-023553,0000101382,UMB FINANCIAL CORP,UMBF,6021,2023-09-01,2023-09-01,2023-09-01,0,0001229109,KEMPER J MARINER,1,1,Chairman and CEO,0,,0,2023-08-31,D,S,63,200,I,0,4,1870588,,
0001127602-23-023553,0000101382,UMB FINANCIAL CORP,UMBF,6021,2023-09-01,2023-09-01,2023-09-01,0,0001229109,KEMPER J MARINER,1,1,Chairman and CEO,0,,0,2023-08-31,D,S,63,100,I,0,4,1870488,,
0001127602-23-023554,0001072627,KINGSWAY FINANCIAL SERVICES INC,KFS,6331,2023-09-01,2023-09-01,2023-09-01,0,0001686017,HANSEN KENT A,0,1,CFO & EVP,0,,0,2023-08-30,A,P,9,177,D,0,4,108823,,0
0001127602-23-023555,0001037868,AMETEK INC/,AME,3823,2023-09-01,2023-09-01,2023-09-01,0,0001549620,BURKE WILLIAM JOSEPH,0,1,Executive VP - CFO,0,,0,2023-08-31,A,M,73,33930,D,0,4,135867,,
0001127602-23-023555,0001037868,AMETEK INC/,AME,3823,2023-09-01,2023-09-01,2023-09-01,0,0001549620,BURKE WILLIAM JOSEPH,0,1,Executive VP - CFO,0,,0,2023-08-31,D,S,160,33930,D,0,4,101937,,0
0001127602-23-023555,0001037868,AMETEK INC/,AME,3823,2023-09-01,2023-09-01,2023-09-01,0,0001549620,BURKE WILLIAM JOSEPH,0,1,Executive VP - CFO,0,,0,,,,,,D,0,,3232,,
0001127602-23-023555,0001037868,AMETEK INC/,AME,3823,2023-09-01,2023-09-01,2023-09-01,0,0001549620,BURKE WILLIAM JOSEPH,0,1,Executive VP - CFO,0,,0,,,,,,D,0,,12442,,
0001127602-23-023556,0000101382,UMB FINANCIAL CORP,UMBF,6021,2023-09-01,2023-09-01,2023-09-01,0,0001229109,KEMPER J MARINER,1,1,Chairman and CEO,0,,0,,,,,,D,0,,236398,,
0001127602-23-023556,0000101382,UMB FINANCIAL CORP,UMBF,6021,2023-09-01,2023-09-01,2023-09-01,0,0001229109,KEMPER J MARINER,1,1,Chairman and CEO,0,,0,,,,,,I,0,,1000,,
0001127602-23-023556,0000101382,UMB FINANCIAL CORP,UMBF,6021,2023-09-01,2023-09-01,2023-09-01,0,0001229109,KEMPER J MARINER,1,1,Chairman and CEO,0,,0,,,,,,I,0,,2133,,
0001127602-23-023556,0000101382,UMB FINANCIAL CORP,UMBF,6021,2023-09-01,2023-09-01,2023-09-01,0,0001229109,KEMPER J MARINER,1,1,Chairman and CEO,0,,0,,,,,,I,0,,1000,,
0001127602-23-023556,0000101382,UMB FINANCIAL CORP,UMBF,6021,2023-09-01,2023-09-01,2023-09-01,0,0001229109,KEMPER J MARINER,1,1,Chairman and CEO,0,,0,,,,,,I,0,,29960,,
0001127602-23-023556,0000101382,UMB FINANCIAL CORP,UMBF,6021,2023-09-01,2023-09-01,2023-09-01,0,0001229109,KEMPER J MARINER,1,1,Chairman and CEO,0,,0,,,,,,I,0,,12558,,
0001127602-23-023556,0000101382,UMB FINANCIAL CORP,UMBF,6021,2023-09-01,2023-09-01,2023-09-01,0,0001229109,KEMPER J MARINER,1,1,Chairman and CEO,0,,0,,,,,,I,0,,290397,,
0001127602-23-023556,0000101382,UMB FINANCIAL CORP,UMBF,6021,2023-09-01,2023-09-01,2023-09-01,0,0001229109,KEMPER J MARINER,1,1,Chairman and CEO,0,,0,,,,,,I,0,,395989,,
0001127602-23-023556,0000101382,UMB FINANCIAL CORP,UMBF,6021,2023-09-01,2023-09-01,2023-09-01,0,0001229109,KEMPER J MARINER,1,1,Chairman and CEO,0,,0,2023-08-31,D,S,63,105,I,0,4,1870383,,
0001127602-23-023556,0000101382,UMB FINANCIAL CORP,UMBF,6021,2023-09-01,2023-09-01,2023-09-01,0,0001229109,KEMPER J MARINER,1,1,Chairman and CEO,0,,0,2023-08-31,D,S,63,100,I,0,4,1870283,,
0001127602-23-023556,0000101382,UMB FINANCIAL CORP,UMBF,6021,2023-09-01,2023-09-01,2023-09-01,0,0001229109,KEMPER J MARINER,1,1,Chairman and CEO,0,,0,2023-08-31,D,S,63,100,I,0,4,1870183,,
0001127602-23-023556,0000101382,UMB FINANCIAL CORP,UMBF,6021,2023-09-01,2023-09-01,2023-09-01,0,0001229109,KEMPER J MARINER,1,1,Chairman and CEO,0,,0,2023-08-31,D,S,63,100,I,0,4,1870083,,
0001127602-23-023556,0000101382,UMB FINANCIAL CORP,UMBF,6021,2023-09-01,2023-09-01,2023-09-01,0,0001229109,KEMPER J MARINER,1,1,Chairman and CEO,0,,0,2023-08-31,D,S,63,100,I,0,4,1869983,,
0001127602-23-023556,0000101382,UMB FINANCIAL CORP,UMBF,6021,2023-09-01,2023-09-01,2023-09-01,0,0001229109,KEMPER J MARINER,1,1,Chairman and CEO,0,,0,2023-08-31,D,S,63,100,I,0,4,1869883,,
0001127602-23-023556,0000101382,UMB FINANCIAL CORP,UMBF,6021,2023-09-01,2023-09-01,2023-09-01,0,0001229109,KEMPER J MARINER,1,1,Chairman and CEO,0,,0,2023-08-31,D,S,63,95,I,0,4,1869788,,
0001127602-23-023556,0000101382,UMB FINANCIAL CORP,UMBF,6021,2023-09-01,2023-09-01,2023-09-01,0,0001229109,KEMPER J MARINER,1,1,Chairman and CEO,0,,0,2023-08-31,D,S,64,93,I,0,4,1869695,,
0001127602-23-023556,0000101382,UMB FINANCIAL CORP,UMBF,6021,2023-09-01,2023-09-01,2023-09-01,0,0001229109,KEMPER J MARINER,1,1,Chairman and CEO,0,,0,2023-08-31,D,S,64,7,I,0,4,1869688,,
0001127602-23-023556,0000101382,UMB FINANCIAL CORP,UMBF,6021,2023-09-01,2023-09-01,2023-09-01,0,0001229109,KEMPER J MARINER,1,1,Chairman and CEO,0,,0,2023-08-31,D,S,64,430,I,0,4,1869258,,
0001127602-23-023556,0000101382,UMB FINANCIAL CORP,UMBF,6021,2023-09-01,2023-09-01,2023-09-01,0,0001229109,KEMPER J MARINER,1,1,Chairman and CEO,0,,0,2023-08-31,D,S,64,100,I,0,4,1869158,,
0001127602-23-023556,0000101382,UMB FINANCIAL CORP,UMBF,6021,2023-09-01,2023-09-01,2023-09-01,0,0001229109,KEMPER J MARINER,1,1,Chairman and CEO,0,,0,2023-08-31,D,S,64,400,I,0,4,1868758,,
0001127602-23-023556,0000101382,UMB FINANCIAL CORP,UMBF,6021,2023-09-01,2023-09-01,2023-09-01,0,0001229109,KEMPER J MARINER,1,1,Chairman and CEO,0,,0,2023-08-31,D,S,64,100,I,0,4,1868658,,
0001127602-23-023556,0000101382,UMB FINANCIAL CORP,UMBF,6021,2023-09-01,2023-09-01,2023-09-01,0,0001229109,KEMPER J MARINER,1,1,Chairman and CEO,0,,0,2023-08-31,D,S,64,199,I,0,4,1868459,,
0001127602-23-023556,0000101382,UMB FINANCIAL CORP,UMBF,6021,2023-09-01,2023-09-01,2023-09-01,0,0001229109,KEMPER J MARINER,1,1,Chairman and CEO,0,,0,2023-08-31,D,S,64,100,I,0,4,1868359,,
0001127602-23-023556,0000101382,UMB FINANCIAL CORP,UMBF,6021,2023-09-01,2023-09-01,2023-09-01,0,0001229109,KEMPER J MARINER,1,1,Chairman and CEO,0,,0,2023-08-31,D,S,64,100,I,0,4,1868259,,
0001127602-23-023556,0000101382,UMB FINANCIAL CORP,UMBF,6021,2023-09-01,2023-09-01,2023-09-01,0,0001229109,KEMPER J MARINER,1,1,Chairman and CEO,0,,0,2023-08-31,D,S,64,171,I,0,4,1868088,,
0001127602-23-023556,0000101382,UMB FINANCIAL CORP,UMBF,6021,2023-09-01,2023-09-01,2023-09-01,0,0001229109,KEMPER J MARINER,1,1,Chairman and CEO,0,,0,2023-08-31,D,S,64,100,I,0,4,1867988,,
0001127602-23-023556,0000101382,UMB FINANCIAL CORP,UMBF,6021,2023-09-01,2023-09-01,2023-09-01,0,0001229109,KEMPER J MARINER,1,1,Chairman and CEO,0,,0,2023-08-31,D,S,64,100,I,0,4,1867888,,
0001127602-23-023556,0000101382,UMB FINANCIAL CORP,UMBF,6021,2023-09-01,2023-09-01,2023-09-01,0,0001229109,KEMPER J MARINER,1,1,Chairman and CEO,0,,0,2023-08-31,D,S,64,100,I,0,4,1867788,,
0001127602-23-023556,0000101382,UMB FINANCIAL CORP,UMBF,6021,2023-09-01,2023-09-01,2023-09-01,0,0001229109,KEMPER J MARINER,1,1,Chairman and CEO,0,,0,2023-08-31,D,S,64,200,I,0,4,1867588,,
0001127602-23-023557,0001072627,KINGSWAY FINANCIAL SERVICES INC,KFS,6331,2023-09-01,2023-09-01,2023-09-01,0,0001584349,FITZGERALD JOHN TAYLOR MALONEY,1,1,President and CEO,0,,0,2023-08-30,A,P,9,283,D,0,4,1885760,,0
0001127602-23-023558,0001403161,VISA INC.,V,7389,2023-09-01,2023-09-01,2023-09-01,1,0001578261,MCINERNEY RYAN,1,1,Chief Executive Officer,0,,0,2023-09-01,A,M,80,8150,D,0,4,8150,,1
0001127602-23-023558,0001403161,VISA INC.,V,7389,2023-09-01,2023-09-01,2023-09-01,1,0001578261,MCINERNEY RYAN,1,1,Chief Executive Officer,0,,0,2023-09-01,D,S,247,8150,D,0,4,0,,1
0001127602-23-023558,0001403161,VISA INC.,V,7389,2023-09-01,2023-09-01,2023-09-01,1,0001578261,MCINERNEY RYAN,1,1,Chief Executive Officer,0,,0,,,,,,I,0,,183912,,
0001127602-23-023559,0000101382,UMB FINANCIAL CORP,UMBF,6021,2023-09-01,2023-09-01,2023-09-01,0,0001229109,KEMPER J MARINER,1,1,Chairman and CEO,0,,0,,,,,,D,0,,236398,,
0001127602-23-023559,0000101382,UMB FINANCIAL CORP,UMBF,6021,2023-09-01,2023-09-01,2023-09-01,0,0001229109,KEMPER J MARINER,1,1,Chairman and CEO,0,,0,,,,,,I,0,,1000,,
0001127602-23-023559,0000101382,UMB FINANCIAL CORP,UMBF,6021,2023-09-01,2023-09-01,2023-09-01,0,0001229109,KEMPER J MARINER,1,1,Chairman and CEO,0,,0,,,,,,I,0,,2133,,
0001127602-23-023559,0000101382,UMB FINANCIAL CORP,UMBF,6021,2023-09-01,2023-09-01,2023-09-01,0,0001229109,KEMPER J MARINER,1,1,Chairman and CEO,0,,0,,,,,,I,0,,1000,,
0001127602-23-023559,0000101382,UMB FINANCIAL CORP,UMBF,6021,2023-09-01,2023-09-01,2023-09-01,0,0001229109,KEMPER J MARINER,1,1,Chairman and CEO,0,,0,,,,,,I,0,,29960,,
0001127602-23-023559,0000101382,UMB FINANCIAL CORP,UMBF,6021,2023-09-01,2023-09-01,2023-09-01,0,0001229109,KEMPER J MARINER,1,1,Chairman and CEO,0,,0,,,,,,I,0,,12558,,
0001127602-23-023559,0000101382,UMB FINANCIAL CORP,UMBF,6021,2023-09-01,2023-09-01,2023-09-01,0,0001229109,KEMPER J MARINER,1,1,Chairman and CEO,0,,0,,,,,,I,0,,290397,,
0001127602-23-023559,0000101382,UMB FINANCIAL CORP,UMBF,6021,2023-09-01,2023-09-01,2023-09-01,0,0001229109,KEMPER J MARINER,1,1,Chairman and CEO,0,,0,,,,,,I,0,,395989,,
0001127602-23-023559,0000101382,UMB FINANCIAL CORP,UMBF,6021,2023-09-01,2023-09-01,2023-09-01,0,0001229109,KEMPER J MARINER,1,1,Chairman and CEO,0,,0,2023-08-31,D,S,64,100,I,0,4,1867488,,
0001127602-23-023559,0000101382,UMB FINANCIAL CORP,UMBF,6021,2023-09-01,2023-09-01,2023-09-01,0,0001229109,KEMPER J MARINER,1,1,Chairman and CEO,0,,0,2023-08-31,D,S,64,200,I,0,4,1867288,,
0001127602-23-023559,0000101382,UMB FINANCIAL CORP,UMBF,6021,2023-09-01,2023-09-01,2023-09-01,0,0001229109,KEMPER J MARINER,1,1,Chairman and CEO,0,,0,2023-08-31,D,S,64,100,I,0,4,1867188,,
0001127602-23-023559,0000101382,UMB FINANCIAL CORP,UMBF,6021,2023-09-01,2023-09-01,2023-09-01,0,0001229109,KEMPER J MARINER,1,1,Chairman and CEO,0,,0,2023-08-31,D,S,64,100,I,0,4,1866888,,
0001127602-23-023559,0000101382,UMB FINANCIAL CORP,UMBF,6021,2023-09-01,2023-09-01,2023-09-01,0,0001229109,KEMPER J MARINER,1,1,Chairman and CEO,0,,0,2023-08-31,D,S,64,200,I,0,4,1866988,,
0001127602-23-023560,0001492422,"APELLIS PHARMACEUTICALS, INC.",APLS,2834,2023-09-01,2023-09-01,2023-09-01,0,0001658080,FRANCOIS CEDRIC,1,1,Chief Executive Officer,0,,0,,,,,,I,0,,382946,,0
0001127602-23-023560,0001492422,"APELLIS PHARMACEUTICALS, INC.",APLS,2834,2023-09-01,2023-09-01,2023-09-01,0,0001658080,FRANCOIS CEDRIC,1,1,Chief Executive Officer,0,,0,,,,,,I,0,,654211,,0
0001127602-23-023560,0001492422,"APELLIS PHARMACEUTICALS, INC.",APLS,2834,2023-09-01,2023-09-01,2023-09-01,0,0001658080,FRANCOIS CEDRIC,1,1,Chief Executive Officer,0,,0,,,,,,I,0,,300000,,0
0001127602-23-023560,0001492422,"APELLIS PHARMACEUTICALS, INC.",APLS,2834,2023-09-01,2023-09-01,2023-09-01,0,0001658080,FRANCOIS CEDRIC,1,1,Chief Executive Officer,0,,0,,,,,,I,0,,234411,,0
0001127602-23-023560,0001492422,"APELLIS PHARMACEUTICALS, INC.",APLS,2834,2023-09-01,2023-09-01,2023-09-01,0,0001658080,FRANCOIS CEDRIC,1,1,Chief Executive Officer,0,,0,2023-09-01,A,M,3,300000,D,0,4,574655,,
0001127602-23-023560,0001492422,"APELLIS PHARMACEUTICALS, INC.",APLS,2834,2023-09-01,2023-09-01,2023-09-01,0,0001658080,FRANCOIS CEDRIC,1,1,Chief Executive Officer,0,,0,2023-09-01,D,S,42,139716,D,0,4,434939,,0
0001127602-23-023560,0001492422,"APELLIS PHARMACEUTICALS, INC.",APLS,2834,2023-09-01,2023-09-01,2023-09-01,0,0001658080,FRANCOIS CEDRIC,1,1,Chief Executive Officer,0,,0,2023-09-01,D,S,42,10284,D,0,4,424655,,0
0001127602-23-023564,0000912093,VIAVI SOLUTIONS INC.,VIAV,3674,2023-09-01,2023-09-01,2023-09-01,1,0001635083,RONDINONE RALPH,0,1,SVP Global Operations NSE,0,,0,2023-08-30,D,S,11,13279,D,0,4,32722,,0
0001127602-23-023564,0000912093,VIAVI SOLUTIONS INC.,VIAV,3674,2023-09-01,2023-09-01,2023-09-01,1,0001635083,RONDINONE RALPH,0,1,SVP Global Operations NSE,0,,0,2023-08-30,D,S,11,13279,D,0,4,32722,,1
0001127602-23-023565,0000794170,"TOLL BROTHERS, INC.",TOL,1531,2023-09-01,2023-09-01,2023-09-01,0,0001501993,CONNOR MARTIN P.,0,1,Chief Financial Officer,0,,0,2023-09-01,D,S,84,5000,D,0,4,42414,,
0001127602-23-023566,0000024741,CORNING INC /NY,GLW,3357,2023-09-01,2023-09-01,2023-09-01,0,0001843623,CAPPS CHERYL C,0,1,SVP & Chief Supply Chain Off.,0,,0,2023-08-31,D,D,0,50000,D,0,4,30288,,0
0001127602-23-023566,0000024741,CORNING INC /NY,GLW,3357,2023-09-01,2023-09-01,2023-09-01,0,0001843623,CAPPS CHERYL C,0,1,SVP & Chief Supply Chain Off.,0,,0,2023-08-31,A,M,0,1836,D,0,4,32124,,
0001127602-23-023566,0000024741,CORNING INC /NY,GLW,3357,2023-09-01,2023-09-01,2023-09-01,0,0001843623,CAPPS CHERYL C,0,1,SVP & Chief Supply Chain Off.,0,,0,2023-08-31,A,M,0,334,D,0,4,32458,,
0001127602-23-023566,0000024741,CORNING INC /NY,GLW,3357,2023-09-01,2023-09-01,2023-09-01,0,0001843623,CAPPS CHERYL C,0,1,SVP & Chief Supply Chain Off.,0,,0,2023-08-31,D,F,33,965,D,0,4,31493,,
0001127602-23-023567,0000859737,HOLOGIC INC,HOLX,3844,2023-09-01,2023-09-01,2023-09-01,0,0001239351,MACMILLAN STEPHEN P,1,1,"Chairman, President and CEO",0,,0,2023-08-30,D,G,0,1064954,D,0,4,1249350,,0
0001127602-23-023567,0000859737,HOLOGIC INC,HOLX,3844,2023-09-01,2023-09-01,2023-09-01,0,0001239351,MACMILLAN STEPHEN P,1,1,"Chairman, President and CEO",0,,0,,,,,,I,0,,1064954,,0
0001127602-23-023568,0001492422,"APELLIS PHARMACEUTICALS, INC.",APLS,2834,2023-09-01,2023-09-01,2023-09-01,0,0001836430,CHOPAS JAMES GEORGE,0,1,VP/Chief Accounting Officer,0,,0,2023-08-31,D,S,41,551,D,0,4,30312,,0
0001127602-23-023570,0000912093,VIAVI SOLUTIONS INC.,VIAV,3674,2023-09-01,2023-09-01,2023-09-01,1,0001556374,SCRIVANICH LUKE M,0,1,SVP General Manager OSP,0,,0,2023-08-30,D,S,11,15152,D,0,4,45664,,0
